trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
53,07:01:00,07:01:00,34,4,0,0,11.5784
53,07:05:00,07:05:00,96,5,0,0,14.3161
53,07:09:00,07:09:00,20,6,0,0,16.1373
53,07:15:00,07:15:00,147,7,0,0,20.2576
53,07:20:00,07:20:00,69,8,0,0,22.5720
53,07:24:00,07:24:00,98,9,0,0,24.4920
53,07:27:00,07:27:00,39635,10,0,0,25.6345
53,07:31:00,07:31:00,72,11,0,0,28.5491
53,07:38:00,07:38:00,38081,12,0,0,31.4549
53,07:44:00,07:44:00,153,13,0,0,34.4464
53,07:49:00,07:49:00,14,14,0,0,35.9710
53,08:00:00,08:00:00,106,15,0,0,40.9862
53,08:17:00,08:17:00,63,16,0,0,48.7845
54,06:06:00,06:06:00,67,1,0,0,0.0000
54,06:10:00,06:10:00,39472,2,0,0,2.4222
54,06:18:00,06:18:00,35,3,0,0,7.3699
54,06:25:00,06:25:00,34,4,0,0,11.5784
54,06:30:00,06:30:00,96,5,0,0,14.3161
54,06:33:00,06:33:00,20,6,0,0,16.1373
54,06:39:00,06:39:00,147,7,0,0,20.2576
54,06:44:00,06:44:00,69,8,0,0,22.5720
54,06:49:00,06:49:00,98,9,0,0,24.4920
54,06:52:00,06:52:00,39635,10,0,0,25.6345
54,06:56:00,06:56:00,72,11,0,0,28.5491
54,07:03:00,07:03:00,38081,12,0,0,31.4549
54,07:08:00,07:08:00,153,13,0,0,34.4464
54,07:11:00,07:11:00,152,14,0,0,35.3068
54,07:15:00,07:15:00,14,15,0,0,35.9706
54,07:25:00,07:25:00,106,16,0,0,40.9858
54,07:42:00,07:42:00,63,17,0,0,48.7841
55,06:06:00,06:06:00,67,1,0,0,0.0000
55,06:10:00,06:10:00,39472,2,0,0,2.4222
55,06:18:00,06:18:00,35,3,0,0,7.3699
55,06:25:00,06:25:00,34,4,0,0,11.5784
55,06:30:00,06:30:00,96,5,0,0,14.3161
55,06:33:00,06:33:00,20,6,0,0,16.1373
55,06:39:00,06:39:00,147,7,0,0,20.2576
55,06:44:00,06:44:00,69,8,0,0,22.5720
55,06:49:00,06:49:00,98,9,0,0,24.4920
55,06:52:00,06:52:00,39635,10,0,0,25.6345
55,06:56:00,06:56:00,72,11,0,0,28.5491
55,07:03:00,07:03:00,38081,12,0,0,31.4549
55,07:08:00,07:08:00,153,13,0,0,34.4464
55,07:11:00,07:11:00,152,14,0,0,35.3068
55,07:15:00,07:15:00,14,15,0,0,35.9706
55,07:25:00,07:25:00,106,16,0,0,40.9858
55,07:42:00,07:42:00,63,17,0,0,48.7841
56,05:05:00,05:05:00,54,1,0,0,0.0000
56,05:16:00,05:16:00,93,2,0,0,7.3807
56,05:21:00,05:21:00,101,3,0,0,9.5714
56,05:26:00,05:26:00,67,4,0,0,12.0591
56,05:30:00,05:30:00,39472,5,0,0,14.4854
56,05:39:00,05:39:00,35,6,0,0,19.4331
56,05:45:00,05:45:00,34,7,0,0,23.6417
56,05:49:00,05:49:00,96,8,0,0,26.3794
56,05:53:00,05:53:00,20,9,0,0,28.2006
56,05:59:00,05:59:00,147,10,0,0,32.3208
56,06:04:00,06:04:00,69,11,0,0,34.6352
56,06:08:00,06:08:00,98,12,0,0,36.5553
56,06:11:00,06:11:00,39635,13,0,0,37.6977
56,06:15:00,06:15:00,72,14,0,0,40.6123
56,06:22:00,06:22:00,38081,15,0,0,43.5182
56,06:27:00,06:27:00,153,16,0,0,46.5097
56,06:32:00,06:32:00,14,17,0,0,48.0343
56,06:42:00,06:42:00,106,18,0,0,53.0494
56,07:00:00,07:00:00,63,19,0,0,60.8477
57,05:05:00,05:05:00,54,1,0,0,0.0000
57,05:16:00,05:16:00,93,2,0,0,7.3807
57,05:21:00,05:21:00,101,3,0,0,9.5714
57,05:26:00,05:26:00,67,4,0,0,12.0591
57,05:30:00,05:30:00,39472,5,0,0,14.4854
57,05:39:00,05:39:00,35,6,0,0,19.4331
57,05:45:00,05:45:00,34,7,0,0,23.6417
57,05:49:00,05:49:00,96,8,0,0,26.3794
57,05:53:00,05:53:00,20,9,0,0,28.2006
57,05:59:00,05:59:00,147,10,0,0,32.3208
57,06:04:00,06:04:00,69,11,0,0,34.6352
57,06:08:00,06:08:00,98,12,0,0,36.5553
57,06:11:00,06:11:00,39635,13,0,0,37.6977
57,06:15:00,06:15:00,72,14,0,0,40.6123
57,06:22:00,06:22:00,38081,15,0,0,43.5182
57,06:27:00,06:27:00,153,16,0,0,46.5097
57,06:32:00,06:32:00,14,17,0,0,48.0343
57,06:42:00,06:42:00,106,18,0,0,53.0494
57,07:00:00,07:00:00,63,19,0,0,60.8477
58,07:19:00,07:19:00,67,1,0,0,0.0000
58,07:23:00,07:23:00,39472,2,0,0,2.4222
58,07:31:00,07:31:00,35,3,0,0,7.3699
58,07:38:00,07:38:00,34,4,0,0,11.5784
58,07:42:00,07:42:00,96,5,0,0,14.3161
58,07:46:00,07:46:00,20,6,0,0,16.1373
58,07:52:00,07:52:00,147,7,0,0,20.2576
58,07:56:00,07:56:00,69,8,0,0,22.5720
58,08:01:00,08:01:00,98,9,0,0,24.4920
58,08:04:00,08:04:00,39635,10,0,0,25.6345
58,08:08:00,08:08:00,72,11,0,0,28.5491
58,08:14:00,08:14:00,38081,12,0,0,31.4549
58,08:17:00,08:17:00,89,13,0,0,32.3441
58,08:21:00,08:21:00,150,14,0,0,33.4888
58,08:23:00,08:23:00,153,15,0,0,34.4464
58,08:26:00,08:26:00,152,16,0,0,35.3068
58,08:30:00,08:30:00,14,17,0,0,35.9706
58,08:33:00,08:33:00,50,18,0,0,36.5735
58,08:36:00,08:36:00,19,19,0,0,37.1725
58,08:44:00,08:44:00,106,20,0,0,40.9758
58,09:02:00,09:02:00,63,21,0,0,48.7640
59,07:19:00,07:19:00,67,1,0,0,0.0000
59,07:23:00,07:23:00,39472,2,0,0,2.4222
59,07:31:00,07:31:00,35,3,0,0,7.3699
59,07:38:00,07:38:00,34,4,0,0,11.5784
59,07:42:00,07:42:00,96,5,0,0,14.3161
59,07:46:00,07:46:00,20,6,0,0,16.1373
59,07:52:00,07:52:00,147,7,0,0,20.2576
59,07:56:00,07:56:00,69,8,0,0,22.5720
59,08:01:00,08:01:00,98,9,0,0,24.4920
59,08:04:00,08:04:00,39635,10,0,0,25.6345
59,08:08:00,08:08:00,72,11,0,0,28.5491
59,08:14:00,08:14:00,38081,12,0,0,31.4549
59,08:17:00,08:17:00,89,13,0,0,32.3441
59,08:21:00,08:21:00,150,14,0,0,33.4888
59,08:23:00,08:23:00,153,15,0,0,34.4464
59,08:26:00,08:26:00,152,16,0,0,35.3068
59,08:30:00,08:30:00,14,17,0,0,35.9706
59,08:33:00,08:33:00,50,18,0,0,36.5735
59,08:36:00,08:36:00,19,19,0,0,37.1725
59,08:44:00,08:44:00,106,20,0,0,40.9758
59,09:02:00,09:02:00,63,21,0,0,48.7640
60,08:24:00,08:24:00,54,1,0,0,0.0000
60,08:35:00,08:35:00,93,2,0,0,7.3807
60,08:40:00,08:40:00,101,3,0,0,9.5714
60,08:45:00,08:45:00,67,4,0,0,12.0591
60,08:49:00,08:49:00,39472,5,0,0,14.4854
60,08:58:00,08:58:00,35,6,0,0,19.4331
60,09:04:00,09:04:00,34,7,0,0,23.6417
60,09:09:00,09:09:00,96,8,0,0,26.3794
60,09:12:00,09:12:00,20,9,0,0,28.2006
60,09:19:00,09:19:00,147,10,0,0,32.3208
60,09:23:00,09:23:00,69,11,0,0,34.6352
60,09:28:00,09:28:00,98,12,0,0,36.5553
60,09:31:00,09:31:00,39635,13,0,0,37.6977
60,09:34:00,09:34:00,72,14,0,0,40.6123
60,09:41:00,09:41:00,38081,15,0,0,43.5182
60,09:44:00,09:44:00,89,16,0,0,44.4074
60,09:46:00,09:46:00,95,17,0,0,45.0405
60,09:48:00,09:48:00,150,18,0,0,45.5521
60,09:51:00,09:51:00,153,19,0,0,46.5097
60,09:54:00,09:54:00,152,20,0,0,47.3701
60,09:57:00,09:57:00,14,21,0,0,48.0339
60,09:59:00,09:59:00,50,22,0,0,48.6367
60,10:02:00,10:02:00,19,23,0,0,49.2358
60,10:05:00,10:05:00,154,24,0,0,49.9347
60,10:12:00,10:12:00,106,25,0,0,53.0491
60,10:30:00,10:30:00,63,26,0,0,60.8473
61,08:24:00,08:24:00,54,1,0,0,0.0000
61,08:35:00,08:35:00,93,2,0,0,7.3807
61,08:40:00,08:40:00,101,3,0,0,9.5714
61,08:45:00,08:45:00,67,4,0,0,12.0591
61,08:49:00,08:49:00,39472,5,0,0,14.4854
61,08:58:00,08:58:00,35,6,0,0,19.4331
61,09:04:00,09:04:00,34,7,0,0,23.6417
61,09:09:00,09:09:00,96,8,0,0,26.3794
61,09:12:00,09:12:00,20,9,0,0,28.2006
61,09:19:00,09:19:00,147,10,0,0,32.3208
61,09:23:00,09:23:00,69,11,0,0,34.6352
61,09:28:00,09:28:00,98,12,0,0,36.5553
61,09:31:00,09:31:00,39635,13,0,0,37.6977
61,09:34:00,09:34:00,72,14,0,0,40.6123
61,09:41:00,09:41:00,38081,15,0,0,43.5182
61,09:44:00,09:44:00,89,16,0,0,44.4074
61,09:46:00,09:46:00,95,17,0,0,45.0405
61,09:48:00,09:48:00,150,18,0,0,45.5521
61,09:51:00,09:51:00,153,19,0,0,46.5097
61,09:54:00,09:54:00,152,20,0,0,47.3701
61,09:57:00,09:57:00,14,21,0,0,48.0339
61,09:59:00,09:59:00,50,22,0,0,48.6367
61,10:02:00,10:02:00,19,23,0,0,49.2358
61,10:05:00,10:05:00,154,24,0,0,49.9347
61,10:12:00,10:12:00,106,25,0,0,53.0491
61,10:30:00,10:30:00,63,26,0,0,60.8473
62,05:21:00,05:21:00,67,1,0,0,0.0000
62,05:25:00,05:25:00,39472,2,0,0,2.4222
62,05:33:00,05:33:00,35,3,0,0,7.3699
62,05:40:00,05:40:00,34,4,0,0,11.5784
62,05:45:00,05:45:00,96,5,0,0,14.3161
62,05:48:00,05:48:00,20,6,0,0,16.1373
62,05:54:00,05:54:00,147,7,0,0,20.2576
62,05:58:00,05:58:00,69,8,0,0,22.5720
62,06:02:00,06:02:00,98,9,0,0,24.4920
62,06:05:00,06:05:00,39635,10,0,0,25.6345
62,06:09:00,06:09:00,72,11,0,0,28.5491
62,06:15:00,06:15:00,38081,12,0,0,31.4549
62,06:18:00,06:18:00,89,13,0,0,32.3441
62,06:21:00,06:21:00,150,14,0,0,33.4888
62,06:23:00,06:23:00,153,15,0,0,34.4464
62,06:26:00,06:26:00,152,16,0,0,35.3068
62,06:30:00,06:30:00,14,17,0,0,35.9706
62,06:33:00,06:33:00,50,18,0,0,36.5735
62,06:35:00,06:35:00,19,19,0,0,37.1725
62,06:42:00,06:42:00,106,20,0,0,40.9758
62,07:00:00,07:00:00,63,21,0,0,48.7640
63,06:21:00,06:21:00,67,1,0,0,0.0000
63,06:25:00,06:25:00,39472,2,0,0,2.4222
63,06:33:00,06:33:00,35,3,0,0,7.3699
63,06:40:00,06:40:00,34,4,0,0,11.5784
63,06:45:00,06:45:00,96,5,0,0,14.3161
63,06:48:00,06:48:00,20,6,0,0,16.1373
63,06:54:00,06:54:00,147,7,0,0,20.2576
63,06:58:00,06:58:00,69,8,0,0,22.5720
63,07:02:00,07:02:00,98,9,0,0,24.4920
63,07:05:00,07:05:00,39635,10,0,0,25.6345
63,07:09:00,07:09:00,72,11,0,0,28.5491
63,07:15:00,07:15:00,38081,12,0,0,31.4549
63,07:18:00,07:18:00,89,13,0,0,32.3441
63,07:21:00,07:21:00,150,14,0,0,33.4888
63,07:23:00,07:23:00,153,15,0,0,34.4464
63,07:26:00,07:26:00,152,16,0,0,35.3068
63,07:30:00,07:30:00,14,17,0,0,35.9706
63,07:33:00,07:33:00,50,18,0,0,36.5735
63,07:35:00,07:35:00,19,19,0,0,37.1725
63,07:42:00,07:42:00,106,20,0,0,40.9758
63,08:00:00,08:00:00,63,21,0,0,48.7640
64,07:25:00,07:25:00,67,1,0,0,0.0000
64,07:29:00,07:29:00,39472,2,0,0,2.4222
64,07:37:00,07:37:00,35,3,0,0,7.3699
64,07:44:00,07:44:00,34,4,0,0,11.5784
64,07:48:00,07:48:00,96,5,0,0,14.3161
64,07:52:00,07:52:00,20,6,0,0,16.1373
64,07:58:00,07:58:00,147,7,0,0,20.2576
64,08:02:00,08:02:00,69,8,0,0,22.5720
64,08:05:00,08:05:00,98,9,0,0,24.4920
64,08:08:00,08:08:00,39635,10,0,0,25.6345
64,08:11:00,08:11:00,72,11,0,0,28.5491
64,08:17:00,08:17:00,38081,12,0,0,31.4549
64,08:20:00,08:20:00,89,13,0,0,32.3441
64,08:23:00,08:23:00,150,14,0,0,33.4888
64,08:25:00,08:25:00,153,15,0,0,34.4464
64,08:28:00,08:28:00,152,16,0,0,35.3068
64,08:32:00,08:32:00,14,17,0,0,35.9706
64,08:35:00,08:35:00,50,18,0,0,36.5735
64,08:37:00,08:37:00,19,19,0,0,37.1725
64,08:44:00,08:44:00,106,20,0,0,40.9758
64,09:00:00,09:00:00,63,21,0,0,48.7640
65,15:55:00,15:55:00,63,1,0,0,0.0000
65,16:12:00,16:12:00,106,2,0,0,7.7884
65,16:19:00,16:19:00,19,3,0,0,11.5917
65,16:21:00,16:21:00,50,4,0,0,12.1907
65,16:25:00,16:25:00,14,5,0,0,12.7936
65,16:28:00,16:28:00,152,6,0,0,13.4574
65,16:30:00,16:30:00,153,7,0,0,14.3178
65,16:33:00,16:33:00,150,8,0,0,15.2754
65,16:36:00,16:36:00,89,9,0,0,16.4201
65,16:39:00,16:39:00,38081,10,0,0,17.3093
65,16:45:00,16:45:00,72,11,0,0,20.2150
65,16:48:00,16:48:00,39635,12,0,0,22.0023
65,16:52:00,16:52:00,98,13,0,0,23.1447
65,16:56:00,16:56:00,69,14,0,0,25.0648
65,17:00:00,17:00:00,147,15,0,0,27.3792
65,17:06:00,17:06:00,20,16,0,0,31.4866
65,17:09:00,17:09:00,96,17,0,0,33.3206
65,17:14:00,17:14:00,34,18,0,0,36.0578
65,17:22:00,17:22:00,35,19,0,0,40.2659
65,17:29:00,17:29:00,39472,20,0,0,45.2136
65,17:34:00,17:34:00,67,21,0,0,47.6280
66,17:10:00,17:10:00,63,1,0,0,0.0000
66,17:27:00,17:27:00,106,2,0,0,7.7884
66,17:34:00,17:34:00,19,3,0,0,11.5917
66,17:36:00,17:36:00,50,4,0,0,12.1907
66,17:40:00,17:40:00,14,5,0,0,12.7936
66,17:43:00,17:43:00,152,6,0,0,13.4574
66,17:45:00,17:45:00,153,7,0,0,14.3178
66,17:48:00,17:48:00,150,8,0,0,15.2754
66,17:51:00,17:51:00,89,9,0,0,16.4201
66,17:54:00,17:54:00,38081,10,0,0,17.3093
66,18:00:00,18:00:00,72,11,0,0,20.2150
66,18:03:00,18:03:00,39635,12,0,0,22.0023
66,18:07:00,18:07:00,98,13,0,0,23.1447
66,18:11:00,18:11:00,69,14,0,0,25.0648
66,18:14:00,18:14:00,147,15,0,0,27.3792
66,18:21:00,18:21:00,20,16,0,0,31.4866
66,18:24:00,18:24:00,96,17,0,0,33.3206
66,18:29:00,18:29:00,34,18,0,0,36.0578
66,18:37:00,18:37:00,35,19,0,0,40.2659
66,18:44:00,18:44:00,39472,20,0,0,45.2136
66,18:49:00,18:49:00,67,21,0,0,47.6280
67,18:00:00,18:00:00,63,1,0,0,0.0000
67,18:17:00,18:17:00,106,2,0,0,7.7884
67,18:24:00,18:24:00,19,3,0,0,11.5917
67,18:26:00,18:26:00,50,4,0,0,12.1907
67,18:30:00,18:30:00,14,5,0,0,12.7936
67,18:33:00,18:33:00,152,6,0,0,13.4574
67,18:35:00,18:35:00,153,7,0,0,14.3178
67,18:38:00,18:38:00,150,8,0,0,15.2754
67,18:41:00,18:41:00,89,9,0,0,16.4201
67,18:44:00,18:44:00,38081,10,0,0,17.3093
67,18:50:00,18:50:00,72,11,0,0,20.2150
67,18:53:00,18:53:00,39635,12,0,0,22.0023
67,18:57:00,18:57:00,98,13,0,0,23.1447
67,19:01:00,19:01:00,69,14,0,0,25.0648
67,19:05:00,19:05:00,147,15,0,0,27.3792
67,19:11:00,19:11:00,20,16,0,0,31.4866
67,19:14:00,19:14:00,96,17,0,0,33.3206
67,19:19:00,19:19:00,34,18,0,0,36.0578
67,19:27:00,19:27:00,35,19,0,0,40.2659
67,19:34:00,19:34:00,39472,20,0,0,45.2136
67,19:39:00,19:39:00,67,21,0,0,47.6280
68,17:50:00,17:50:00,63,1,0,0,0.0000
68,18:07:00,18:07:00,106,2,0,0,7.7884
68,18:16:00,18:16:00,14,3,0,0,12.8136
68,18:19:00,18:19:00,152,4,0,0,13.4775
68,18:22:00,18:22:00,153,5,0,0,14.3379
68,18:30:00,18:30:00,38081,6,0,0,17.3294
68,18:36:00,18:36:00,72,7,0,0,20.2350
68,18:39:00,18:39:00,39635,8,0,0,22.0223
68,18:43:00,18:43:00,98,9,0,0,23.1648
68,18:47:00,18:47:00,69,10,0,0,25.0848
68,18:51:00,18:51:00,147,11,0,0,27.3992
68,18:58:00,18:58:00,20,12,0,0,31.5066
68,19:01:00,19:01:00,96,13,0,0,33.3407
68,19:10:00,19:10:00,34,14,0,0,36.0778
68,19:19:00,19:19:00,35,15,0,0,40.2860
69,17:50:00,17:50:00,63,1,0,0,0.0000
69,18:07:00,18:07:00,106,2,0,0,7.7884
69,18:16:00,18:16:00,14,3,0,0,12.8136
69,18:19:00,18:19:00,152,4,0,0,13.4775
69,18:22:00,18:22:00,153,5,0,0,14.3379
69,18:30:00,18:30:00,38081,6,0,0,17.3294
69,18:36:00,18:36:00,72,7,0,0,20.2350
69,18:39:00,18:39:00,39635,8,0,0,22.0223
69,18:43:00,18:43:00,98,9,0,0,23.1648
69,18:47:00,18:47:00,69,10,0,0,25.0848
69,18:51:00,18:51:00,147,11,0,0,27.3992
69,18:58:00,18:58:00,20,12,0,0,31.5066
69,19:01:00,19:01:00,96,13,0,0,33.3407
69,19:10:00,19:10:00,34,14,0,0,36.0778
69,19:19:00,19:19:00,35,15,0,0,40.2860
70,17:12:00,17:12:00,63,1,0,0,0.0000
70,17:28:00,17:28:00,106,2,0,0,7.7884
70,17:37:00,17:37:00,14,3,0,0,12.8136
70,17:42:00,17:42:00,153,4,0,0,14.3381
70,17:48:00,17:48:00,38081,5,0,0,17.3297
70,17:54:00,17:54:00,72,6,0,0,20.2354
70,17:58:00,17:58:00,39635,7,0,0,22.0227
70,18:00:00,18:00:00,98,8,0,0,23.1652
70,18:05:00,18:05:00,69,9,0,0,25.0852
70,18:09:00,18:09:00,147,10,0,0,27.3996
70,18:16:00,18:16:00,20,11,0,0,31.5070
70,18:20:00,18:20:00,96,12,0,0,33.3411
70,18:25:00,18:25:00,34,13,0,0,36.0782
70,18:33:00,18:33:00,35,14,0,0,40.2864
70,18:40:00,18:40:00,39472,15,0,0,45.2341
70,18:45:00,18:45:00,67,16,0,0,47.6485
70,18:50:00,18:50:00,101,17,0,0,50.1205
70,18:55:00,18:55:00,93,18,0,0,52.3356
71,17:12:00,17:12:00,63,1,0,0,0.0000
71,17:28:00,17:28:00,106,2,0,0,7.7884
71,17:37:00,17:37:00,14,3,0,0,12.8136
71,17:42:00,17:42:00,153,4,0,0,14.3381
71,17:48:00,17:48:00,38081,5,0,0,17.3297
71,17:54:00,17:54:00,72,6,0,0,20.2354
71,17:58:00,17:58:00,39635,7,0,0,22.0227
71,18:00:00,18:00:00,98,8,0,0,23.1652
71,18:05:00,18:05:00,69,9,0,0,25.0852
71,18:09:00,18:09:00,147,10,0,0,27.3996
71,18:16:00,18:16:00,20,11,0,0,31.5070
71,18:20:00,18:20:00,96,12,0,0,33.3411
71,18:25:00,18:25:00,34,13,0,0,36.0782
71,18:33:00,18:33:00,35,14,0,0,40.2864
71,18:40:00,18:40:00,39472,15,0,0,45.2341
71,18:45:00,18:45:00,67,16,0,0,47.6485
71,18:50:00,18:50:00,101,17,0,0,50.1205
71,18:55:00,18:55:00,93,18,0,0,52.3356
72,15:34:00,15:34:00,63,1,0,0,0.0000
72,15:51:00,15:51:00,106,2,0,0,7.7884
72,15:58:00,15:58:00,19,3,0,0,11.5917
72,16:00:00,16:00:00,50,4,0,0,12.1907
72,16:04:00,16:04:00,14,5,0,0,12.7936
72,16:07:00,16:07:00,152,6,0,0,13.4574
72,16:09:00,16:09:00,153,7,0,0,14.3178
72,16:12:00,16:12:00,150,8,0,0,15.2754
72,16:15:00,16:15:00,89,9,0,0,16.4201
72,16:18:00,16:18:00,38081,10,0,0,17.3093
72,16:24:00,16:24:00,72,11,0,0,20.2150
72,16:27:00,16:27:00,39635,12,0,0,22.0023
72,16:31:00,16:31:00,98,13,0,0,23.1447
72,16:35:00,16:35:00,69,14,0,0,25.0648
72,16:39:00,16:39:00,147,15,0,0,27.3792
72,16:45:00,16:45:00,20,16,0,0,31.4866
72,16:48:00,16:48:00,96,17,0,0,33.3206
72,16:53:00,16:53:00,34,18,0,0,36.0578
73,15:34:00,15:34:00,63,1,0,0,0.0000
73,15:51:00,15:51:00,106,2,0,0,7.7884
73,15:58:00,15:58:00,19,3,0,0,11.5917
73,16:00:00,16:00:00,50,4,0,0,12.1907
73,16:04:00,16:04:00,14,5,0,0,12.7936
73,16:07:00,16:07:00,152,6,0,0,13.4574
73,16:09:00,16:09:00,153,7,0,0,14.3178
73,16:12:00,16:12:00,150,8,0,0,15.2754
73,16:15:00,16:15:00,89,9,0,0,16.4201
73,16:18:00,16:18:00,38081,10,0,0,17.3093
73,16:24:00,16:24:00,72,11,0,0,20.2150
73,16:27:00,16:27:00,39635,12,0,0,22.0023
73,16:31:00,16:31:00,98,13,0,0,23.1447
73,16:35:00,16:35:00,69,14,0,0,25.0648
73,16:39:00,16:39:00,147,15,0,0,27.3792
73,16:45:00,16:45:00,20,16,0,0,31.4866
73,16:48:00,16:48:00,96,17,0,0,33.3206
73,16:53:00,16:53:00,34,18,0,0,36.0578
74,18:33:00,18:33:00,63,1,0,0,0.0000
74,18:50:00,18:50:00,106,2,0,0,7.7884
74,18:57:00,18:57:00,19,3,0,0,11.5917
74,18:59:00,18:59:00,50,4,0,0,12.1907
74,19:03:00,19:03:00,14,5,0,0,12.7936
74,19:06:00,19:06:00,152,6,0,0,13.4574
74,19:09:00,19:09:00,153,7,0,0,14.3178
74,19:12:00,19:12:00,150,8,0,0,15.2754
74,19:15:00,19:15:00,89,9,0,0,16.4201
74,19:18:00,19:18:00,38081,10,0,0,17.3093
74,19:24:00,19:24:00,72,11,0,0,20.2150
74,19:27:00,19:27:00,39635,12,0,0,22.0023
74,19:31:00,19:31:00,98,13,0,0,23.1447
74,19:35:00,19:35:00,69,14,0,0,25.0648
74,19:39:00,19:39:00,147,15,0,0,27.3792
74,19:46:00,19:46:00,20,16,0,0,31.4866
74,19:49:00,19:49:00,96,17,0,0,33.3206
74,19:55:00,19:55:00,34,18,0,0,36.0578
74,20:02:00,20:02:00,35,19,0,0,40.2659
74,20:10:00,20:10:00,39472,20,0,0,45.2136
74,20:14:00,20:14:00,67,21,0,0,47.6280
75,18:33:00,18:33:00,63,1,0,0,0.0000
75,18:50:00,18:50:00,106,2,0,0,7.7884
75,18:57:00,18:57:00,19,3,0,0,11.5917
75,18:59:00,18:59:00,50,4,0,0,12.1907
75,19:03:00,19:03:00,14,5,0,0,12.7936
75,19:06:00,19:06:00,152,6,0,0,13.4574
75,19:09:00,19:09:00,153,7,0,0,14.3178
75,19:12:00,19:12:00,150,8,0,0,15.2754
75,19:15:00,19:15:00,89,9,0,0,16.4201
75,19:18:00,19:18:00,38081,10,0,0,17.3093
75,19:24:00,19:24:00,72,11,0,0,20.2150
75,19:27:00,19:27:00,39635,12,0,0,22.0023
75,19:31:00,19:31:00,98,13,0,0,23.1447
75,19:35:00,19:35:00,69,14,0,0,25.0648
75,19:39:00,19:39:00,147,15,0,0,27.3792
75,19:46:00,19:46:00,20,16,0,0,31.4866
75,19:49:00,19:49:00,96,17,0,0,33.3206
75,19:55:00,19:55:00,34,18,0,0,36.0578
75,20:02:00,20:02:00,35,19,0,0,40.2659
75,20:10:00,20:10:00,39472,20,0,0,45.2136
75,20:14:00,20:14:00,67,21,0,0,47.6280
76,13:58:00,13:58:00,63,1,0,0,0.0000
76,14:16:00,14:16:00,106,2,0,0,7.7884
76,14:23:00,14:23:00,154,3,0,0,10.8928
76,14:25:00,14:25:00,19,4,0,0,11.5917
76,14:28:00,14:28:00,50,5,0,0,12.1907
76,14:31:00,14:31:00,14,6,0,0,12.7936
76,14:34:00,14:34:00,152,7,0,0,13.4574
76,14:36:00,14:36:00,153,8,0,0,14.3178
76,14:39:00,14:39:00,150,9,0,0,15.2754
76,14:41:00,14:41:00,95,10,0,0,15.7869
76,14:44:00,14:44:00,89,11,0,0,16.4201
76,14:47:00,14:47:00,38081,12,0,0,17.3093
76,14:53:00,14:53:00,72,13,0,0,20.2150
76,14:56:00,14:56:00,39635,14,0,0,22.0023
76,15:00:00,15:00:00,98,15,0,0,23.1447
76,15:04:00,15:04:00,69,16,0,0,25.0648
76,15:08:00,15:08:00,147,17,0,0,27.3792
76,15:14:00,15:14:00,20,18,0,0,31.4866
76,15:17:00,15:17:00,96,19,0,0,33.3206
76,15:22:00,15:22:00,34,20,0,0,36.0578
76,15:29:00,15:29:00,35,21,0,0,40.2659
77,13:58:00,13:58:00,63,1,0,0,0.0000
77,14:16:00,14:16:00,106,2,0,0,7.7884
77,14:23:00,14:23:00,154,3,0,0,10.8928
77,14:25:00,14:25:00,19,4,0,0,11.5917
77,14:28:00,14:28:00,50,5,0,0,12.1907
77,14:31:00,14:31:00,14,6,0,0,12.7936
77,14:34:00,14:34:00,152,7,0,0,13.4574
77,14:36:00,14:36:00,153,8,0,0,14.3178
77,14:39:00,14:39:00,150,9,0,0,15.2754
77,14:41:00,14:41:00,95,10,0,0,15.7869
77,14:44:00,14:44:00,89,11,0,0,16.4201
77,14:47:00,14:47:00,38081,12,0,0,17.3093
77,14:53:00,14:53:00,72,13,0,0,20.2150
77,14:56:00,14:56:00,39635,14,0,0,22.0023
77,15:00:00,15:00:00,98,15,0,0,23.1447
77,15:04:00,15:04:00,69,16,0,0,25.0648
77,15:08:00,15:08:00,147,17,0,0,27.3792
77,15:14:00,15:14:00,20,18,0,0,31.4866
77,15:17:00,15:17:00,96,19,0,0,33.3206
77,15:22:00,15:22:00,34,20,0,0,36.0578
77,15:29:00,15:29:00,35,21,0,0,40.2659
78,16:32:00,16:32:00,63,1,0,0,0.0000
78,16:49:00,16:49:00,106,2,0,0,7.7884
78,16:56:00,16:56:00,19,3,0,0,11.5917
78,16:58:00,16:58:00,50,4,0,0,12.1907
78,17:02:00,17:02:00,14,5,0,0,12.7936
78,17:05:00,17:05:00,152,6,0,0,13.4574
78,17:08:00,17:08:00,153,7,0,0,14.3178
78,17:11:00,17:11:00,150,8,0,0,15.2754
78,17:14:00,17:14:00,89,9,0,0,16.4201
78,17:17:00,17:17:00,38081,10,0,0,17.3093
78,17:23:00,17:23:00,72,11,0,0,20.2150
78,17:27:00,17:27:00,39635,12,0,0,22.0023
78,17:30:00,17:30:00,98,13,0,0,23.1447
78,17:35:00,17:35:00,69,14,0,0,25.0648
78,17:39:00,17:39:00,147,15,0,0,27.3792
78,17:46:00,17:46:00,20,16,0,0,31.4866
78,17:50:00,17:50:00,96,17,0,0,33.3206
78,17:55:00,17:55:00,34,18,0,0,36.0578
78,18:02:00,18:02:00,35,19,0,0,40.2659
78,18:10:00,18:10:00,39472,20,0,0,45.2136
78,18:16:00,18:16:00,67,21,0,0,47.6280
78,18:21:00,18:21:00,101,22,0,0,50.1000
78,18:26:00,18:26:00,93,23,0,0,52.3152
